novelty_radar_rank,novelty_radar_score,recommendation_type,recommendation_labels,recommendation_reason,nm_id,product_url,wb_product_name,wb_brand,card_create_date,card_age_days,age_cohort,reviews_count,reviews_status,review_rating,orders_per_day,revenue_per_day,reviews_per_day,clicks_per_day,recent_orders_per_day,recent_revenue_per_day,smoothed_conversion,smoothed_buyout_rate,orders_growth_smooth_pct,revenue_growth_smooth_pct,clicks_growth_14d_pct,orders_per_day_pct,revenue_per_day_pct,reviews_per_day_pct,smoothed_conversion_pct,smoothed_buyout_rate_pct,momentum_score,early_demand_score,early_demand_age_adjusted_score,confidence_score,outperformance_score,orders_outperformance,revenue_outperformance,reviews_outperformance,market_strength_rank,market_strength_score,median_price,avg_position,db_recent14_orders,db_prev14_orders,db_orders_growth_14d_pct,db_orders_total,db_order_revenue_total,db_buyouts_total,db_buyout_revenue_total,rtccb_opportunity_rank,rtccb_opportunity_score
11.0,64.04557936218251,обычная карточка,обычная карточка,"age=648d, orders/day=68.2 (pct 93), growth14=-27.8%, conv=4.10%, confidence=88",262683065,https://www.wildberries.ru/catalog/262683065/detail.aspx,Блендер для смузи стационарный 2 в 1 мощный,ARIGATO,2024-09-19,648,07_366_plus,1812.0,ok,4.5,68.21111111111111,173229.85555555555,2.7962962962962963,1660.1333333333334,70.57142857142857,187136.85714285713,4.098705378879865,77.34317428369295,-27.810218978102185,-14.449063905961523,-0.771545405447116,92.74117647058824,85.48235294117647,38.35294117647059,87.54117647058823,11.91764705882353,42.605000000000004,73.05411764705882,68.0,87.84364606717944,79.7,3.3023130713839652,2.090075047681481,0.8224400869040753,12.0,68.1864422037142,2026.5,17.144444444444446,988.0,1369.0,-27.83053323593864,6139.0,15590687.0,4743.0,11981798.0,13.0,57.62670212765957
12.0,62.97515626015365,перспективная молодая карточка,перспективная молодая карточка,"age=126d, orders/day=36.8 (pct 63), growth14=-16.9%, conv=2.32%, confidence=87",845020313,https://www.wildberries.ru/catalog/845020313/detail.aspx,Блендер портативный для смузи и коктейлей 2 в 1,,2026-02-23,126,05_91_180,1871.0,ok,4.9,36.81111111111111,87650.22222222222,14.84920634920635,1586.9777777777779,37.214285714285715,78313.92857142857,2.3214845054375934,77.83301035920314,-16.878980891719742,-21.76937149837459,-8.884256103916933,63.0,52.6,88.96666666666667,42.86666666666667,14.933333333333334,59.02916666666667,60.86833333333333,76.0,86.80229186973976,51.0,0.991026024502186,0.9381670568203497,2.217936442471802,23.0,53.582414873627755,1707.0,7.355555555555555,521.0,627.0,-16.905901116427437,3313.0,7888520.0,2574.0,6167655.0,27.0,51.620106382978726
13.0,62.758173497453356,перспективная молодая карточка,перспективная молодая карточка,"age=45d, orders/day=31.6 (pct 62), growth14=-17.4%, conv=1.73%, confidence=70",1032349251,https://www.wildberries.ru/catalog/1032349251/detail.aspx,Портативный блендер для смузи и коктейлей,,2026-05-15,45,03_31_60,231.0,ok,4.9,31.555555555555557,78961.4,5.133333333333334,1839.6,31.5,76187.35714285714,1.725841749398179,74.96320023418444,-17.383177570093455,-19.56885169134619,37.327869457673415,62.0,38.0,68.0,28.000000000000004,10.0,53.2,50.800000000000004,88.0,69.5634699490671,50.900000000000006,1.072412261180791,1.006396629089891,0.604409557818712,43.0,35.63507039916203,1777.5,14.13953488372093,441.0,534.0,-17.41573033707865,1420.0,3553263.0,1057.0,2661808.0,19.0,54.50680851063831
14.0,62.06190472311596,обычная карточка,обычная карточка,"age=580d, orders/day=33.9 (pct 68), growth14=-5.0%, conv=1.53%, confidence=86",291892830,https://www.wildberries.ru/catalog/291892830/detail.aspx,"Блендер погружной мощный, кухонный комбайн для смузи",Mojo,2024-11-26,580,07_366_plus,2052.0,ok,4.7,33.94444444444444,196931.77777777778,3.537931034482759,2233.1111111111113,37.785714285714285,219386.2142857143,1.5253711924352817,80.93314242661184,-5.017921146953408,-3.219730091073547,43.64038006014959,68.36470588235294,90.14117647058823,57.747058823529414,23.83529411764706,28.276470588235295,63.927058823529414,57.97382352941177,54.0,85.97456505055453,75.19999999999999,1.6433566432770832,2.3760465163978917,1.040567951012409,18.0,59.160454001926546,4263.0,18.566666666666663,529.0,557.0,-5.0269299820466795,3055.0,17723860.0,2471.0,14374781.0,24.0,52.81404255319149
15.0,60.42861864818159,разгоняющаяся новинка,разгоняющаяся новинка,"age=103d, orders/day=22.2 (pct 43), growth14=6.7%, conv=2.80%, confidence=80",897114209,https://www.wildberries.ru/catalog/897114209/detail.aspx,Блендер погружной мощный 5 в 1 с чашей и капучинатором,,2026-03-18,103,05_91_180,403.0,ok,4.9,22.2,75383.97777777778,3.912621359223301,793.1222222222223,23.857142857142858,83062.21428571429,2.7962375961658203,83.14779044612027,6.687898089171984,9.872513069465395,36.57322303921568,42.86666666666667,32.46666666666667,54.88333333333334,59.1,54.53333333333333,80.43249999999999,47.92916666666667,62.0,80.05487296363191,23.500000000000004,0.5976667663614149,0.8068749031107176,0.5844046674372417,32.0,45.290268082952494,3099.0,23.2,334.0,313.0,6.709265175718859,1998.0,6784558.0,1662.0,5632071.0,7.0,63.83297872340425
16.0,59.3807872651196,обычная карточка,обычная карточка,"age=525d, orders/day=24.7 (pct 56), growth14=20.5%, conv=3.84%, confidence=83",316171067,https://www.wildberries.ru/catalog/316171067/detail.aspx,Блендер погружной измельчитель мощный электрический,FELFRI,2025-01-20,525,07_366_plus,1523.0,ok,4.9,24.733333333333334,82882.12222222223,2.900952380952381,640.0666666666667,28.571428571428573,88380.71428571429,3.8425156715707987,89.91576283575252,20.420420420420427,17.23211054200373,23.603255621465035,56.44705882352942,52.32941176470589,41.71176470588235,84.18235294117648,90.68235294117648,75.27588235294118,60.00970588235295,57.99999999999999,83.28927471415652,54.699999999999996,1.1974179665907652,0.9999999999999879,0.8532212882644588,15.0,64.18751946140314,2561.0,11.933333333333334,400.0,332.0,20.481927710843383,2226.0,7459391.0,2009.0,6726804.0,8.0,62.90776595744681
17.0,59.16392335534515,обычная карточка,обычная карточка,"age=88d, orders/day=39.3 (pct 78), growth14=-39.2%, conv=1.79%, confidence=69",933956465,https://www.wildberries.ru/catalog/933956465/detail.aspx,,,2026-04-02,88,04_61_90,,reviews_missing,,39.31818181818182,149586.13636363635,0.0,2206.431818181818,40.214285714285715,172139.7142857143,1.7861434545365393,78.80451245953942,-39.15857605177994,-33.942869704508304,-2.1432463522431444,78.0,76.0,4.0,32.0,18.0,22.599999999999998,56.3,74.0,68.6784671069028,70.1,2.1931052749855207,2.429177169650538,0.0,33.0,45.167846710690284,2733.0,13.10126582278481,563.0,926.0,-39.20086393088553,3460.0,13163580.0,2723.0,10291814.0,,
18.0,58.640218059242834,обычная карточка,обычная карточка,"age=112d, orders/day=38.6 (pct 73), growth14=-35.4%, conv=2.51%, confidence=83",874385114,https://www.wildberries.ru/catalog/874385114/detail.aspx,Блендер погружной мощный 4в1,TOMMY ARIKO,2026-03-09,112,05_91_180,298.0,ok,4.8,38.55555555555556,113532.11111111111,2.6607142857142856,1533.9444444444443,15.785714285714286,46378.71428571428,2.514073377067191,85.95071830699169,-35.27696793002916,-35.380584010326324,-32.102003642987256,72.73333333333332,66.23333333333332,36.36666666666666,50.98333333333334,78.56666666666666,30.590833333333336,57.33,72.0,83.20852785152341,50.800000000000004,1.0379898294665215,1.2151947118361979,0.39741485426973366,17.0,59.668542985023386,2301.5,18.701149425287355,221.0,342.0,-35.380116959064324,3470.0,10217890.0,2986.0,8793646.0,18.0,55.10627659574469
19.0,57.19711726457768,обычная карточка,обычная карточка,"age=108d, orders/day=48.2 (pct 80), growth14=-63.4%, conv=2.03%, confidence=70",883929252,https://www.wildberries.ru/catalog/883929252/detail.aspx,,,2026-03-13,108,05_91_180,,reviews_missing,,48.2,150194.14444444445,0.0,2381.1111111111113,48.142857142857146,176381.07142857142,2.0269134855925603,70.53719341053636,-63.35504885993486,-53.36612431552995,-34.19371509783373,79.55000000000001,79.86666666666667,5.516666666666666,38.650000000000006,6.816666666666666,15.74,59.289166666666674,80.0,70.11901195821994,57.099999999999994,1.297636853091,1.6076079999871387,0.0,31.0,45.71523452915534,2484.0,11.033333333333331,674.0,1841.0,-63.38946224877784,4338.0,13517473.0,3048.0,9408528.0,,
20.0,54.9802649932056,обычная карточка,обычная карточка,"age=202d, orders/day=38.1 (pct 74), growth14=-42.5%, conv=1.86%, confidence=69",695425492,https://www.wildberries.ru/catalog/695425492/detail.aspx,,,2025-12-09,202,06_181_365,,reviews_missing,,38.06666666666667,163864.38888888888,0.0,2055.511111111111,37.92857142857143,190490.85714285713,1.855924178197801,84.44244593192295,-42.42424242424242,-28.55743711777279,-17.0725232291541,73.76666666666667,78.96666666666667,4.933333333333334,44.66666666666667,58.96666666666667,20.285000000000004,58.44500000000001,66.0,69.26363319744536,63.199999999999996,1.8242811500723188,1.8123996502467181,0.0,25.0,53.01802998641121,3315.0,9.577777777777778,531.0,923.0,-42.47020585048754,3426.0,14747795.0,2895.0,12331778.0,,
21.0,54.95957580953106,обычная карточка,обычная карточка,"age=129d, orders/day=27.4 (pct 51), growth14=-38.4%, conv=4.86%, confidence=87",839592432,https://www.wildberries.ru/catalog/839592432/detail.aspx,Блендер погружной кухонный мощный,AElectronic,2026-02-20,129,05_91_180,3509.0,ok,4.8,27.366666666666667,69175.52222222222,27.2015503875969,557.5444444444445,17.5,42664.28571428572,4.863214862503726,93.96959202339458,-38.34586466165414,-38.44263106039681,-33.53989155693261,50.98333333333334,21.75,94.48333333333333,90.26666666666667,100.0,40.07416666666666,56.25833333333333,70.0,87.1423495239544,37.7,0.7367633861602427,0.7404224934272795,4.062931612476965,11.0,69.22836776993252,1775.5,15.311111111111112,245.0,398.0,-38.44221105527639,2463.0,6225797.0,2326.0,5891627.0,34.0,43.35425531914894
22.0,54.32558931222303,обычная карточка,обычная карточка,"age=259d, orders/day=28.7 (pct 59), growth14=-15.6%, conv=2.97%, confidence=87",565176983,https://www.wildberries.ru/catalog/565176983/detail.aspx,Погружной блендер мощный для измельчения без насадок,Tech & Design,2025-10-13,259,06_181_365,2206.0,ok,4.9,28.7,70827.8,8.517374517374517,963.7,22.357142857142858,59246.78571428572,2.973732500291546,90.36305044948205,-15.591397849462362,-14.470290898929349,-15.421002838221376,58.699999999999996,28.566666666666666,81.03333333333333,63.9,97.4,57.721666666666664,56.586666666666666,60.0,87.02011957779389,54.099999999999994,1.3753993609564505,0.7833811898861496,2.6114591672622582,14.0,65.4780048655808,1800.0,19.85555555555555,313.0,371.0,-15.633423180592986,2583.0,6374502.0,2342.0,5760392.0,30.0,47.11297872340426
23.0,54.28750016863705,обычная карточка,обычная карточка,"age=375d, orders/day=17.4 (pct 41), growth14=29.7%, conv=1.80%, confidence=78",445935924,https://www.wildberries.ru/catalog/445935924/detail.aspx,Блендер стационарный мощный для смузи коктейлей измельчения,FELFRI,2025-06-19,375,07_366_plus,1829.0,ok,4.7,17.38888888888889,76581.77777777778,4.8773333333333335,970.1888888888889,22.142857142857142,89286.92857142857,1.8014026002703698,91.43787649006627,29.58333333333334,30.911676734502368,119.78385353657552,41.17058823529412,30.33529411764706,69.66470588235293,34.45294117647059,98.7,82.97411764705882,38.77529411764706,26.0,77.72176807862343,44.7,0.8418504571943161,0.9239842770006179,1.434509803499654,27.0,51.573203090715914,3323.0,13.977777777777778,310.0,239.0,29.707112970711293,1565.0,6892360.0,1440.0,6327524.0,23.0,53.35617021276595
24.0,53.69544484169897,обычная карточка,обычная карточка,"age=553d, orders/day=15.4 (pct 28), growth14=36.0%, conv=1.73%, confidence=83",306190443,https://www.wildberries.ru/catalog/306190443/detail.aspx,Блендер погружной кухонный комбайн с кубикорезом 12 в 1,FELFRI,2024-12-23,553,07_366_plus,2122.0,ok,4.8,15.355555555555556,123561.67777777778,3.837251356238698,895.6888888888889,23.214285714285715,163664.64285714287,1.7251687674371203,84.10530658296919,35.83333333333334,26.257571825233494,28.40713503364105,27.844117647058823,73.56470588235294,63.705882352941174,27.194117647058825,49.51176470588235,78.58617647058823,45.039117647058816,34.0,83.27154389280304,54.400000000000006,0.7434104356821373,1.4908121856060186,1.128603339738263,26.0,51.84821821906754,6251.0,10.555555555555555,325.0,239.0,35.98326359832635,1382.0,11120551.0,1164.0,9439656.0,25.0,52.24851063829787
25.0,53.651151241004634,обычная карточка,обычная карточка,"age=768d, orders/day=24.4 (pct 53), growth14=2.5%, conv=2.36%, confidence=87",232842874,https://www.wildberries.ru/catalog/232842874/detail.aspx,Блендер стационарный настольный для смузи CT-1304,Centek,2024-05-22,768,07_366_plus,2667.0,ok,4.4,24.41111111111111,103776.73333333334,3.47265625,1036.7777777777778,26.428571428571427,112665.21428571429,2.357061535871893,73.41927050760137,2.4861878453038777,2.493201511425025,32.59548285435583,53.08823529411765,64.24705882352941,53.08823529411765,54.38823529411765,7.258823529411765,69.41999999999999,51.12911764705883,40.0,87.2453777612691,62.2,1.1818181817609663,1.2521003390222991,1.021369484993715,21.0,55.79034503520075,3116.0,7.4,370.0,361.0,2.4930747922437657,2197.0,9339906.0,1604.0,6814560.0,28.0,50.98085106382979
26.0,53.43628486201209,обычная карточка,обычная карточка,"age=209d, orders/day=15.4 (pct 32), growth14=-6.2%, conv=0.63%, confidence=81",678869210,https://www.wildberries.ru/catalog/678869210/detail.aspx,"Блендер-суповарка с нагревом DeMixi 7 в 1, черный",DEMIAND,2025-12-02,209,06_181_365,730.0,ok,4.9,15.355555555555556,293071.23333333334,3.492822966507177,2470.088888888889,14.071428571428571,274192.85714285716,0.6304945342221427,79.31448337109335,-6.16113744075829,-4.76712520439202,-39.972456532966085,31.55,100.0,54.800000000000004,7.2666666666666675,17.666666666666668,52.06166666666666,51.038333333333334,56.00000000000001,81.03403057357497,60.199999999999996,0.735889243841198,3.241474272673555,1.070912701666779,30.0,46.855530716931966,13486.0,6.011111111111111,197.0,210.0,-6.190476190476191,1382.0,26376411.0,1093.0,20734628.0,32.0,45.15648936170213
27.0,52.448124892792364,обычная карточка,обычная карточка,"age=195d, orders/day=20.0 (pct 42), growth14=-27.8%, conv=3.54%, confidence=83",708374336,https://www.wildberries.ru/catalog/708374336/detail.aspx,"Блендер погружной ручной с насадками, 2000Вт",Home One,2025-12-16,195,06_181_365,636.0,ok,4.8,20.0,61087.64444444444,3.2615384615384615,561.4444444444445,50.857142857142854,160373.07142857142,3.543459605047123,79.97056018734754,-27.760891590678828,-23.51726872498804,79.07448164021777,42.33333333333333,17.4,48.56666666666667,75.06666666666666,28.833333333333336,47.39,42.648333333333326,50.0,83.02583118918044,34.2,0.9584664536281885,0.6756515321982458,0.9999999996933961,37.0,42.98318595579748,2335.0,19.525641025641026,712.0,986.0,-27.789046653144013,1800.0,5497888.0,1437.0,4362336.0,11.0,59.90755319148936
28.0,51.44981088885876,обычная карточка,обычная карточка,"age=1074d, orders/day=35.5 (pct 72), growth14=13.8%, conv=3.40%, confidence=84",169884281,https://www.wildberries.ru/catalog/169884281/detail.aspx,Блендер погружной измельчитель 3 в 1 SC-HB42F35,Scarlett,2023-07-21,1074,07_366_plus,3401.0,ok,4.8,35.48888888888889,69257.94444444444,3.1666666666666665,1041.3333333333333,46.57142857142857,86688.42857142857,3.3994348970447446,84.53068134667892,13.763066202090602,8.05402171338827,22.79243464642815,71.7235294117647,18.41764705882353,45.07058823529412,76.9235294117647,65.54705882352941,72.20970588235294,51.56676470588235,36.0,84.21180601246931,51.2,1.7181280257371536,0.8356198247283088,0.9313725487456747,16.0,63.54841464380013,1443.0,17.6,652.0,573.0,13.787085514834208,3194.0,6233215.0,2702.0,5284184.0,16.0,56.64478723404256
29.0,51.44909300019759,обычная карточка,обычная карточка,"age=319d, orders/day=36.3 (pct 68), growth14=-27.5%, conv=4.56%, confidence=86",495982950,https://www.wildberries.ru/catalog/495982950/detail.aspx,Блендер погружной для измельчения и смешивания,,2025-08-14,319,06_181_365,658.0,ok,4.8,36.34444444444444,90412.94444444444,2.06269592476489,791.6222222222223,32.42857142857143,80959.28571428571,4.563497957645796,86.9012353473629,-27.432216905901118,-27.489188290086496,-24.436864461320628,67.53333333333333,55.06666666666668,28.566666666666666,91.16666666666666,83.63333333333334,35.64833333333333,59.845,64.0,85.68352667061848,58.400000000000006,1.741746538787669,0.9999999999999889,0.6324303540972165,13.0,67.23388458195546,1964.0,12.755555555555556,454.0,626.0,-27.47603833865815,3271.0,8137165.0,2847.0,7079622.0,14.0,57.052021276595745
30.0,51.022247555995165,сильный зрелый лидер,сильный зрелый лидер,"age=2183d, orders/day=56.6 (pct 87), growth14=-24.8%, conv=2.76%, confidence=90",13433791,https://www.wildberries.ru/catalog/13433791/detail.aspx,Блендер погружной мощный измельчитель для смузи и коктейлей,Astix,2020-07-07,2183,07_366_plus,4530.0,ok,4.7,56.63333333333333,123016.65555555555,2.0751259734310583,2053.588888888889,80.64285714285714,180150.07142857142,2.756894859345066,83.22956789608625,-24.81703260146374,-19.92429627828134,-8.420234471144505,86.78235294117647,70.20588235294117,24.376470588235296,67.06470588235294,42.794117647058826,36.41323529411765,62.15558823529412,52.0,89.51348053166814,71.30000000000001,2.741796664740849,1.4842363136615127,0.6103311684766844,6.0,74.20954580035078,1567.0,16.211111111111112,1129.0,1502.0,-24.833555259653796,5097.0,11071499.0,4243.0,9183403.0,26.0,51.8281914893617
31.0,50.1612285813866,обычная карточка,обычная карточка,"age=77d, orders/day=20.4 (pct 42), growth14=-14.2%, conv=2.66%, confidence=74",961659889,https://www.wildberries.ru/catalog/961659889/detail.aspx,Блендер погружной мощный с чашей и стаканом 6в1,Bocsh,2026-04-13,77,04_61_90,133.0,ok,4.8,20.363636363636363,65103.207792207795,1.7272727272727273,766.1818181818181,26.857142857142858,85862.28571428571,2.656751674246254,84.25903138846543,-14.123006833712981,-14.155302337804798,-10.847343644922658,42.0,18.0,16.0,60.0,57.99999999999999,48.699999999999996,34.8,48.0,74.32457162773207,58.9,1.135851055715044,1.057231839021487,1.0253725326172376,41.0,37.98352099256044,3164.0,13.242424242424242,376.0,438.0,-14.155251141552515,1568.0,5012947.0,1323.0,4229680.0,10.0,60.97946808510639
32.0,49.59985131589244,обычная карточка,обычная карточка,"age=203d, orders/day=11.0 (pct 17), growth14=-16.3%, conv=0.50%, confidence=76",692973678,https://www.wildberries.ru/catalog/692973678/detail.aspx,"Блендер-суповарка с нагревом DeMixi 7 в 1, белый",DEMIAND,2025-12-08,203,06_181_365,454.0,ok,4.9,11.022222222222222,214163.54444444444,2.2364532019704435,2264.366666666667,9.142857142857142,178665.0,0.4970603167494897,65.51654245051313,-16.233766233766232,-15.964718305150916,121.34092643691656,17.133333333333333,88.83333333333333,34.8,3.6333333333333337,3.6333333333333337,52.035000000000004,40.195,38.0,75.67869298451546,44.099999999999994,0.5282215122217572,2.3687265773767385,0.6857049909599434,44.0,34.39375582327425,13514.5,5.622222222222222,128.0,153.0,-16.33986928104575,992.0,19274719.0,633.0,12146785.0,21.0,53.789680851063835
33.0,47.970294318105175,сильный зрелый лидер,сильный зрелый лидер,"age=2029d, orders/day=20.7 (pct 47), growth14=-10.7%, conv=2.38%, confidence=85",17661407,https://www.wildberries.ru/catalog/17661407/detail.aspx,Блендер погружной PHB 1385 ручной с насадками,POLARIS,2020-12-08,2029,07_366_plus,18438.0,ok,4.9,20.655555555555555,96556.5,9.08723509117792,869.3555555555556,10.785714285714286,51730.357142857145,2.3787192833103434,89.20064540886183,-10.588235294117643,-12.947851119965858,-14.988262910798122,47.129411764705885,59.58823529411765,84.94117647058823,57.747058823529414,83.96470588235294,54.75558823529411,60.2264705882353,46.0,85.42618047975053,61.800000000000004,0.9999999999515868,1.1649858547433556,2.6727162025015305,9.0,70.45455171505891,3488.0,13.511111111111113,151.0,169.0,-10.650887573964496,1859.0,8690085.0,1665.0,7754890.0,41.0,37.751063829787235
34.0,47.00542043841227,обычная карточка,обычная карточка,"age=227d, orders/day=12.3 (pct 25), growth14=6.9%, conv=1.21%, confidence=81",618438907,https://www.wildberries.ru/catalog/618438907/detail.aspx,Блендер погружной мощный 8в1 для измельчения и смешивания,LUMERO,2025-11-14,227,06_181_365,565.0,ok,5.0,12.28888888888889,90414.6888888889,2.488986784140969,1030.7111111111112,18.714285714285715,138817.7857142857,1.2072274374821705,84.5307332968162,6.910569105691056,7.176339531908327,-3.5817619475207008,24.666666666666664,58.699999999999996,39.733333333333334,20.766666666666666,65.2,67.20166666666667,41.88833333333333,42.0,81.14340876824527,36.4,0.5889243876182092,1.0000192941890587,0.7631327401866008,36.0,43.00182314632807,5424.5,29.455555555555556,262.0,245.0,6.938775510204076,1106.0,8137322.0,937.0,6884705.0,17.0,55.26414893617021
35.0,46.53379121366947,обычная карточка,обычная карточка,"age=621d, orders/day=13.2 (pct 23), growth14=-7.7%, conv=2.33%, confidence=81",271010502,https://www.wildberries.ru/catalog/271010502/detail.aspx,Блендер погружной мощный кухонный комбайн,FELFRI,2024-10-16,621,07_366_plus,4635.0,ok,4.8,13.233333333333333,79824.1,7.463768115942029,568.9111111111112,17.071428571428573,94486.14285714286,2.331222433011728,86.78858586828841,-7.692307692307687,-8.75368177083693,63.68974464017478,22.53529411764706,36.294117647058826,80.28235294117647,51.029411764705884,76.70588235294117,65.72,41.38235294117647,22.0,80.8522948616246,43.0,0.6406670252513932,0.9631039584866798,2.1952259158078835,20.0,57.081493566262594,4673.0,12.066666666666666,239.0,259.0,-7.722007722007717,1191.0,7184169.0,1038.0,6284344.0,36.0,42.44765957446808
